ACCURACY,GRAIN,DELAY,TEXT,TOOL,EXPERIMENT
0.5779816513761468,CORN,7,Content,VADER,3a
0.5626911314984709,CORN,7,Content,VADER,3a
0.5963302752293578,CORN,7,Content,VADER,3a
0.5840978593272171,CORN,7,Content,VADER,3a
0.599388379204893,CORN,7,Content,VADER,3a
0.5504587155963303,CORN,7,Content,VADER,3a
0.5565749235474006,CORN,7,Content,VADER,3a
0.6116207951070336,CORN,7,Content,VADER,3a
0.6055045871559633,CORN,7,Content,VADER,3a
0.5963302752293578,CORN,7,Content,VADER,3a
0.6055045871559633,CORN,7,Content,VADER,3a
0.5840978593272171,CORN,7,Content,VADER,3a
0.6055045871559633,CORN,7,Content,VADER,3a
0.6024464831804281,CORN,7,Content,VADER,3a
0.5718654434250765,CORN,7,Content,VADER,3a
0.5321100917431193,CORN,7,Content,VADER,3a
0.6238532110091743,CORN,7,Content,VADER,3a
0.5626911314984709,CORN,7,Content,VADER,3a
0.5657492354740061,CORN,7,Content,VADER,3a
0.581039755351682,CORN,7,Content,VADER,3a
0.5963302752293578,CORN,7,Content,VADER,3a
0.5902140672782875,CORN,7,Content,VADER,3a
0.5871559633027523,CORN,7,Content,VADER,3a
0.581039755351682,CORN,7,Content,VADER,3a
0.5779816513761468,CORN,7,Content,VADER,3a
0.6207951070336392,CORN,7,Content,VADER,3a
0.5443425076452599,CORN,7,Content,VADER,3a
0.5474006116207951,CORN,7,Content,VADER,3a
0.5932721712538226,CORN,7,Content,VADER,3a
0.5932721712538226,CORN,7,Content,VADER,3a
0.5846153846153846,CORN,14,Content,VADER,3a
0.5723076923076923,CORN,14,Content,VADER,3a
0.6,CORN,14,Content,VADER,3a
0.5784615384615385,CORN,14,Content,VADER,3a
0.563076923076923,CORN,14,Content,VADER,3a
0.6123076923076923,CORN,14,Content,VADER,3a
0.5815384615384616,CORN,14,Content,VADER,3a
0.6307692307692307,CORN,14,Content,VADER,3a
0.5784615384615385,CORN,14,Content,VADER,3a
0.5846153846153846,CORN,14,Content,VADER,3a
0.5907692307692308,CORN,14,Content,VADER,3a
0.6061538461538462,CORN,14,Content,VADER,3a
0.5815384615384616,CORN,14,Content,VADER,3a
0.5969230769230769,CORN,14,Content,VADER,3a
0.5784615384615385,CORN,14,Content,VADER,3a
0.563076923076923,CORN,14,Content,VADER,3a
0.5907692307692308,CORN,14,Content,VADER,3a
0.5846153846153846,CORN,14,Content,VADER,3a
0.5476923076923077,CORN,14,Content,VADER,3a
0.5846153846153846,CORN,14,Content,VADER,3a
0.5784615384615385,CORN,14,Content,VADER,3a
0.5969230769230769,CORN,14,Content,VADER,3a
0.5784615384615385,CORN,14,Content,VADER,3a
0.5753846153846154,CORN,14,Content,VADER,3a
0.6123076923076923,CORN,14,Content,VADER,3a
0.5415384615384615,CORN,14,Content,VADER,3a
0.5969230769230769,CORN,14,Content,VADER,3a
0.5907692307692308,CORN,14,Content,VADER,3a
0.5969230769230769,CORN,14,Content,VADER,3a
0.5876923076923077,CORN,14,Content,VADER,3a
0.6,CORN,14,Content,VADER,3a
0.5538461538461539,CORN,14,Content,VADER,3a
0.5876923076923077,CORN,14,Content,VADER,3a
0.6061538461538462,CORN,14,Content,VADER,3a
0.5846153846153846,CORN,14,Content,VADER,3a
0.556923076923077,CORN,14,Content,VADER,3a
0.5876923076923077,CORN,14,Content,VADER,3a
0.5446153846153846,CORN,14,Content,VADER,3a
0.5476923076923077,CORN,14,Content,VADER,3a
0.6215384615384615,CORN,14,Content,VADER,3a
0.5538461538461539,CORN,14,Content,VADER,3a
0.5907692307692308,CORN,14,Content,VADER,3a
0.5876923076923077,CORN,14,Content,VADER,3a
0.5538461538461539,CORN,14,Content,VADER,3a
0.5938461538461538,CORN,14,Content,VADER,3a
0.56,CORN,14,Content,VADER,3a
0.5723076923076923,CORN,14,Content,VADER,3a
0.5692307692307692,CORN,14,Content,VADER,3a
0.5538461538461539,CORN,14,Content,VADER,3a
0.5753846153846154,CORN,14,Content,VADER,3a
0.5736677115987461,CORN,30,Content,VADER,3a
0.5924764890282131,CORN,30,Content,VADER,3a
0.6300940438871473,CORN,30,Content,VADER,3a
0.5893416927899686,CORN,30,Content,VADER,3a
0.5987460815047022,CORN,30,Content,VADER,3a
0.5611285266457681,CORN,30,Content,VADER,3a
0.5768025078369906,CORN,30,Content,VADER,3a
0.567398119122257,CORN,30,Content,VADER,3a
0.5862068965517241,CORN,30,Content,VADER,3a
0.5768025078369906,CORN,30,Content,VADER,3a
0.5736677115987461,CORN,30,Content,VADER,3a
0.5768025078369906,CORN,30,Content,VADER,3a
0.567398119122257,CORN,30,Content,VADER,3a
0.6050156739811913,CORN,30,Content,VADER,3a
0.567398119122257,CORN,30,Content,VADER,3a
0.5924764890282131,CORN,30,Content,VADER,3a
0.5736677115987461,CORN,30,Content,VADER,3a
0.5987460815047022,CORN,30,Content,VADER,3a
0.5924764890282131,CORN,30,Content,VADER,3a
0.6081504702194357,CORN,30,Content,VADER,3a
0.5736677115987461,CORN,30,Content,VADER,3a
0.5830721003134797,CORN,30,Content,VADER,3a
0.5047021943573667,CORN,30,Content,VADER,3a
0.6206896551724138,CORN,30,Content,VADER,3a
0.5924764890282131,CORN,30,Content,VADER,3a
0.554858934169279,CORN,30,Content,VADER,3a
0.5924764890282131,CORN,30,Content,VADER,3a
0.5924764890282131,CORN,30,Content,VADER,3a
0.567398119122257,CORN,30,Content,VADER,3a
0.5862068965517241,CORN,30,Content,VADER,3a
0.5924764890282131,CORN,30,Content,VADER,3a
0.5956112852664577,CORN,30,Content,VADER,3a
0.6081504702194357,CORN,30,Content,VADER,3a
0.6018808777429467,CORN,30,Content,VADER,3a
0.567398119122257,CORN,30,Content,VADER,3a
0.6300940438871473,CORN,30,Content,VADER,3a
0.6112852664576802,CORN,30,Content,VADER,3a
0.5517241379310345,CORN,30,Content,VADER,3a
0.5642633228840125,CORN,30,Content,VADER,3a
0.5736677115987461,CORN,30,Content,VADER,3a
0.5956112852664577,CORN,30,Content,VADER,3a
0.5768025078369906,CORN,30,Content,VADER,3a
0.5705329153605015,CORN,30,Content,VADER,3a
0.5705329153605015,CORN,30,Content,VADER,3a
0.554858934169279,CORN,30,Content,VADER,3a
0.5579937304075235,CORN,30,Content,VADER,3a
0.5893416927899686,CORN,30,Content,VADER,3a
0.5830721003134797,CORN,30,Content,VADER,3a
0.5611285266457681,CORN,30,Content,VADER,3a
0.6081504702194357,CORN,30,Content,VADER,3a
0.5653495440729484,SOYBEAN,0,Content,VADER,3a
0.5896656534954408,SOYBEAN,0,Content,VADER,3a
0.5805471124620061,SOYBEAN,0,Content,VADER,3a
0.6322188449848024,SOYBEAN,0,Content,VADER,3a
0.6139817629179332,SOYBEAN,0,Content,VADER,3a
0.6382978723404256,SOYBEAN,0,Content,VADER,3a
0.6109422492401215,SOYBEAN,0,Content,VADER,3a
0.5805471124620061,SOYBEAN,0,Content,VADER,3a
0.5987841945288754,SOYBEAN,0,Content,VADER,3a
0.6139817629179332,SOYBEAN,0,Content,VADER,3a
0.5987841945288754,SOYBEAN,0,Content,VADER,3a
0.5835866261398176,SOYBEAN,0,Content,VADER,3a
0.6139817629179332,SOYBEAN,0,Content,VADER,3a
0.6261398176291794,SOYBEAN,0,Content,VADER,3a
0.6170212765957447,SOYBEAN,0,Content,VADER,3a
0.5896656534954408,SOYBEAN,0,Content,VADER,3a
0.6109422492401215,SOYBEAN,0,Content,VADER,3a
0.6170212765957447,SOYBEAN,0,Content,VADER,3a
0.601823708206687,SOYBEAN,0,Content,VADER,3a
0.6382978723404256,SOYBEAN,0,Content,VADER,3a
0.6139817629179332,SOYBEAN,0,Content,VADER,3a
0.6322188449848024,SOYBEAN,0,Content,VADER,3a
0.6200607902735562,SOYBEAN,0,Content,VADER,3a
0.5957446808510638,SOYBEAN,0,Content,VADER,3a
0.5987841945288754,SOYBEAN,0,Content,VADER,3a
0.6231003039513677,SOYBEAN,0,Content,VADER,3a
0.5714285714285714,SOYBEAN,0,Content,VADER,3a
0.5683890577507599,SOYBEAN,0,Content,VADER,3a
0.6139817629179332,SOYBEAN,0,Content,VADER,3a
0.5714285714285714,SOYBEAN,0,Content,VADER,3a
0.5896656534954408,SOYBEAN,0,Content,VADER,3a
0.6261398176291794,SOYBEAN,0,Content,VADER,3a
0.6139817629179332,SOYBEAN,0,Content,VADER,3a
0.6048632218844985,SOYBEAN,0,Content,VADER,3a
0.5896656534954408,SOYBEAN,0,Content,VADER,3a
0.5653495440729484,SOYBEAN,0,Content,VADER,3a
0.60790273556231,SOYBEAN,0,Content,VADER,3a
0.6139817629179332,SOYBEAN,0,Content,VADER,3a
0.6291793313069909,SOYBEAN,0,Content,VADER,3a
0.6170212765957447,SOYBEAN,0,Content,VADER,3a
0.5927051671732523,SOYBEAN,0,Content,VADER,3a
0.5653495440729484,SOYBEAN,0,Content,VADER,3a
0.6139817629179332,SOYBEAN,0,Content,VADER,3a
0.6291793313069909,SOYBEAN,0,Content,VADER,3a
0.6139817629179332,SOYBEAN,0,Content,VADER,3a
0.5927051671732523,SOYBEAN,0,Content,VADER,3a
0.5896656534954408,SOYBEAN,0,Content,VADER,3a
0.6139817629179332,SOYBEAN,0,Content,VADER,3a
0.6443768996960486,SOYBEAN,0,Content,VADER,3a
0.6443768996960486,SOYBEAN,0,Content,VADER,3a
0.625,SOYBEAN,1,Content,VADER,3a
0.6310975609756098,SOYBEAN,1,Content,VADER,3a
0.5945121951219512,SOYBEAN,1,Content,VADER,3a
0.625,SOYBEAN,1,Content,VADER,3a
0.5884146341463414,SOYBEAN,1,Content,VADER,3a
0.6128048780487805,SOYBEAN,1,Content,VADER,3a
0.6067073170731707,SOYBEAN,1,Content,VADER,3a
0.5884146341463414,SOYBEAN,1,Content,VADER,3a
0.6280487804878049,SOYBEAN,1,Content,VADER,3a
0.5884146341463414,SOYBEAN,1,Content,VADER,3a
0.6036585365853658,SOYBEAN,1,Content,VADER,3a
0.6310975609756098,SOYBEAN,1,Content,VADER,3a
0.6310975609756098,SOYBEAN,1,Content,VADER,3a
0.625,SOYBEAN,1,Content,VADER,3a
0.6067073170731707,SOYBEAN,1,Content,VADER,3a
0.6219512195121951,SOYBEAN,1,Content,VADER,3a
0.5884146341463414,SOYBEAN,1,Content,VADER,3a
0.6036585365853658,SOYBEAN,1,Content,VADER,3a
0.5914634146341463,SOYBEAN,1,Content,VADER,3a
0.6036585365853658,SOYBEAN,1,Content,VADER,3a
0.6310975609756098,SOYBEAN,1,Content,VADER,3a
0.6036585365853658,SOYBEAN,1,Content,VADER,3a
0.6310975609756098,SOYBEAN,1,Content,VADER,3a
0.5670731707317073,SOYBEAN,1,Content,VADER,3a
0.6036585365853658,SOYBEAN,1,Content,VADER,3a
0.5975609756097561,SOYBEAN,1,Content,VADER,3a
0.625,SOYBEAN,1,Content,VADER,3a
0.600609756097561,SOYBEAN,1,Content,VADER,3a
0.6463414634146342,SOYBEAN,1,Content,VADER,3a
0.5792682926829268,SOYBEAN,1,Content,VADER,3a
0.6189024390243902,SOYBEAN,1,Content,VADER,3a
0.6128048780487805,SOYBEAN,1,Content,VADER,3a
0.6432926829268293,SOYBEAN,1,Content,VADER,3a
0.5792682926829268,SOYBEAN,1,Content,VADER,3a
0.6067073170731707,SOYBEAN,1,Content,VADER,3a
0.6128048780487805,SOYBEAN,1,Content,VADER,3a
0.573170731707317,SOYBEAN,1,Content,VADER,3a
0.6158536585365854,SOYBEAN,1,Content,VADER,3a
0.6067073170731707,SOYBEAN,1,Content,VADER,3a
0.5884146341463414,SOYBEAN,1,Content,VADER,3a
0.5914634146341463,SOYBEAN,1,Content,VADER,3a
0.625,SOYBEAN,1,Content,VADER,3a
0.6189024390243902,SOYBEAN,1,Content,VADER,3a
0.6128048780487805,SOYBEAN,1,Content,VADER,3a
0.6128048780487805,SOYBEAN,1,Content,VADER,3a
0.625,SOYBEAN,1,Content,VADER,3a
0.6463414634146342,SOYBEAN,1,Content,VADER,3a
0.6097560975609756,SOYBEAN,1,Content,VADER,3a
0.6524390243902439,SOYBEAN,1,Content,VADER,3a
0.6310975609756098,SOYBEAN,1,Content,VADER,3a
0.6097560975609756,SOYBEAN,2,Content,VADER,3a
0.600609756097561,SOYBEAN,2,Content,VADER,3a
0.5792682926829268,SOYBEAN,2,Content,VADER,3a
0.6219512195121951,SOYBEAN,2,Content,VADER,3a
0.5853658536585366,SOYBEAN,2,Content,VADER,3a
0.6219512195121951,SOYBEAN,2,Content,VADER,3a
0.6310975609756098,SOYBEAN,2,Content,VADER,3a
0.6219512195121951,SOYBEAN,2,Content,VADER,3a
0.6219512195121951,SOYBEAN,2,Content,VADER,3a
0.6189024390243902,SOYBEAN,2,Content,VADER,3a
0.6189024390243902,SOYBEAN,2,Content,VADER,3a
0.6463414634146342,SOYBEAN,2,Content,VADER,3a
0.5884146341463414,SOYBEAN,2,Content,VADER,3a
0.6341463414634146,SOYBEAN,2,Content,VADER,3a
0.6432926829268293,SOYBEAN,2,Content,VADER,3a
0.6280487804878049,SOYBEAN,2,Content,VADER,3a
0.6371951219512195,SOYBEAN,2,Content,VADER,3a
0.6097560975609756,SOYBEAN,2,Content,VADER,3a
0.5914634146341463,SOYBEAN,2,Content,VADER,3a
0.6036585365853658,SOYBEAN,2,Content,VADER,3a
0.6310975609756098,SOYBEAN,2,Content,VADER,3a
0.6158536585365854,SOYBEAN,2,Content,VADER,3a
0.6097560975609756,SOYBEAN,2,Content,VADER,3a
0.6310975609756098,SOYBEAN,2,Content,VADER,3a
0.6371951219512195,SOYBEAN,2,Content,VADER,3a
0.625,SOYBEAN,2,Content,VADER,3a
0.573170731707317,SOYBEAN,2,Content,VADER,3a
0.5792682926829268,SOYBEAN,2,Content,VADER,3a
0.6158536585365854,SOYBEAN,2,Content,VADER,3a
0.6128048780487805,SOYBEAN,2,Content,VADER,3a
0.625,SOYBEAN,2,Content,VADER,3a
0.6310975609756098,SOYBEAN,2,Content,VADER,3a
0.625,SOYBEAN,2,Content,VADER,3a
0.6341463414634146,SOYBEAN,2,Content,VADER,3a
0.5945121951219512,SOYBEAN,2,Content,VADER,3a
0.6128048780487805,SOYBEAN,2,Content,VADER,3a
0.6341463414634146,SOYBEAN,2,Content,VADER,3a
0.6585365853658537,SOYBEAN,2,Content,VADER,3a
0.5762195121951219,SOYBEAN,2,Content,VADER,3a
